messageID,liked
152322,t
178539,t
218818,f
218855,f
218866,f
218864,t
218873,f
239768,t
358801,t
359769,t
374535,t
556742,t
556854,t
561544,t
562395,t
562681,t
569819,t
570085,t
570115,t
570188,t
570235,t
576195,t
576198,f
576200,f
576276,t
578125,t
578186,t
579032,t
579390,f
579440,t
580798,t
593947,t
593966,f
594009,t
594016,t
594521,t
594885,t
594942,t
594953,f
597428,t
597459,f
598283,t
603590,t
608891,t
819727,t
