messageID,liked
225467,f
225481,t
249666,f
249684,t
249685,t
374535,t
389506,t
505293,f
507159,f
556391,t
558200,f
561315,t
561642,t
569202,t
569363,t
569513,t
569853,t
570124,t
576119,f
576137,f
576144,t
576187,f
576202,f
576207,f
576233,f
576422,f
576434,f
576442,f
576451,f
576498,t
594638,t
599296,t
602722,t
608900,f
